Year,Reporter Code,Trade Flow Code,Partner Code,Classification,Commodity Code,Quantity Unit Code,Supplementary Quantity,Netweight (kg),Value,Estimation Code
2008,381,2,36,"H3","0410",8,16,16,1828,0
2008,381,2,36,"H3","040900",8,4209,4209,26202,0
2008,381,2,36,"H3","0409",8,4209,4209,26202,0
2008,381,2,36,"H3","0708",8,94506,94506,85724,0
2008,381,1,36,"H3","070310",8,2989380,2989380,2460183,0
2008,381,1,36,"H3","060499",8,6500,6500,36537,0
2008,381,1,36,"H3","0604",8,6500,6500,36537,0
2008,381,1,36,"H3","060390",8,450,450,3633,0
2008,381,1,36,"H3","0603",8,450,450,3633,0
2008,381,1,36,"H3","051000",8,30763,30763,290669,0
2008,381,1,36,"H3","0510",8,30763,30763,290669,0
2008,381,2,36,"H3","050800",8,45,45,9724,0
2008,381,1,36,"H3","050800",8,99523,99523,1363086,0
2008,381,2,36,"H3","0508",8,45,45,9724,0
2008,381,1,36,"H3","0508",8,99523,99523,1363086,0
2008,381,2,36,"H3","050400",8,321,321,3701,0
2008,381,1,36,"H3","050400",8,33910,33910,668762,0
2008,381,2,36,"H3","0504",8,321,321,3701,0
2008,381,1,36,"H3","0504",8,33910,33910,668762,0
2008,381,2,36,"H3","0501",8,342,342,157870,0
2008,381,2,36,"H3","05",1,,,430908,0
2008,381,1,36,"H3","05",1,,,2322517,0
2008,381,2,36,"H3","041000",8,16,16,1828,0
2008,381,2,36,"H3","040690",8,2359394,2359394,24737342,0
2008,381,2,36,"H3","040640",8,55008,55008,649758,0
2008,381,2,36,"H3","040620",8,42286,42286,521075,0
2008,381,2,36,"H3","040590",8,607,607,4510,0
2008,381,2,36,"H3","04",1,,,31036590,0
2008,381,2,36,"H3","030799",8,250,250,12180,0
2008,381,2,36,"H3","030741",8,720,720,7400,0
2008,381,2,36,"H3","0307",8,970,970,19580,0
2008,381,1,36,"H3","030621",8,600,600,30662,0
2008,381,1,36,"H3","030380",8,29610,29610,700929,0
2008,381,1,36,"H3","030229",8,952,952,15198,0
2008,381,1,36,"H3","0302",8,56638,56638,856407,0
2008,381,2,36,"H3","03",1,,,363016,0
2008,381,1,36,"H3","03",1,,,1771747,0
2008,381,2,36,"H3","021099",8,44300,44300,79004,0
2008,381,2,36,"H3","021019",8,110897,110897,2006376,0
2008,381,1,36,"H3","021019",8,2332,2332,39726,0
2008,381,2,36,"H3","0210",8,155197,155197,2085380,0
2008,381,1,36,"H3","0210",8,6088,6088,109219,0
2008,381,1,36,"H3","020422",8,8346,8346,177404,0
2008,381,1,36,"H3","0204",8,8662,8662,185161,0
2008,381,1,36,"H3","020322",8,9954,9954,78622,0
2008,381,1,36,"H3","020321",8,35852,35852,157926,0
2008,381,1,36,"H3","0101",5,1,500,48198,0
2008,381,2,36,"H3","01",1,,,3671,0
2008,381,1,36,"H3","01",1,,,48198,0
2008,381,2,36,"H3","040221",8,279100,279100,321274,0
2008,381,2,36,"H3","0305",8,26375,26375,343436,0
2008,381,1,36,"H3","030269",8,55686,55686,841209,0
2008,381,1,36,"H3","0703",8,2989380,2989380,2460183,0
2008,381,1,36,"H3","060290",8,34355,34355,89547,0
2008,381,2,36,"H3","060110",5,47358,638,7066,6
2008,381,2,36,"H3","0601",1,,638,7066,4
2008,381,2,36,"H3","051110",1,,16,197877,0
2008,381,2,36,"H3","0511",1,,10024,259612,0
2008,381,2,36,"H3","050100",8,342,342,157870,0
2008,381,2,36,"H3","040630",8,32259,32259,320180,0
2008,381,2,36,"H3","040610",8,422819,422819,4152305,0
2008,381,2,36,"H3","0406",8,2911766,2911766,30380660,0
2008,381,2,36,"H3","040510",8,1877,1877,11188,0
2008,381,2,36,"H3","0405",8,2484,2484,15698,0
2008,381,2,36,"H3","040390",8,540,540,3067,0
2008,381,2,36,"H3","0403",8,540,540,3067,0
2008,381,2,36,"H3","040210",8,150000,150000,279473,0
2008,381,2,36,"H3","0402",8,432154,432154,609136,0
2008,381,1,36,"H3","0306",8,600,600,30662,0
2008,381,2,36,"H3","030569",8,480,480,5335,0
2008,381,2,36,"H3","030563",8,17418,17418,219850,0
2008,381,2,36,"H3","030530",8,8442,8442,114623,0
2008,381,1,36,"H3","030379",8,19470,19470,183749,0
2008,381,1,36,"H3","0303",8,49080,49080,884678,0
2008,381,1,36,"H3","021011",8,3756,3756,69493,0
2008,381,1,36,"H3","020890",8,68500,68500,560038,0
2008,381,1,36,"H3","0208",8,68500,68500,560038,0
2008,381,1,36,"H3","020423",8,316,316,7757,0
2008,381,2,36,"H3","020329",8,25000,25000,26428,0
2008,381,1,36,"H3","020329",8,52824,52824,416085,0
2008,381,2,36,"H3","0203",8,27098,27098,69361,0
2008,381,1,36,"H3","0203",8,98630,98630,652632,0
2008,381,1,36,"H3","020230",8,169339,169339,1353580,0
2008,381,1,36,"H3","0202",8,169339,169339,1353580,0
2008,381,1,36,"H3","020130",8,894209,894209,10113551,0
2008,381,1,36,"H3","0201",8,894209,894209,10113551,0
2008,381,2,36,"H3","02",1,,,2154741,0
2008,381,1,36,"H3","02",1,,,12974183,0
2008,381,2,36,"H3","010619",1,,13,3671,0
2008,381,2,36,"H3","0106",1,,13,3671,0
2008,381,2,36,"H3","071029",8,48617,48617,57586,0
2008,381,1,36,"H3","0713",8,1994045,1994045,1859945,0
2008,381,2,36,"H3","0713",8,42896,42896,49066,0
2008,381,2,36,"H3","0709",8,55295,55295,373134,0
2008,381,1,36,"H3","070959",8,175,175,6738,6
2008,381,2,36,"H3","070959",8,1876,1876,129833,0
2008,381,1,36,"H3","070990",8,53427,53427,66129,0
2008,381,1,36,"H3","0602",1,,34355,89547,0
2008,381,2,36,"H3","051199",8,10008,10008,61735,0
2008,381,2,36,"H3","070990",8,50479,50479,225783,0
2008,381,2,36,"H3","0710",8,95031,95031,262903,0
2008,381,2,36,"H3","071030",8,28100,28100,38981,0
2008,381,2,36,"H3","071080",8,18314,18314,166336,0
2008,381,2,36,"H3","071120",8,40573,40573,239050,0
2008,381,2,36,"H3","071159",8,1846,1846,11906,0
2008,381,2,36,"H3","071190",8,43910,43910,86272,0
2008,381,2,36,"H3","070820",8,92202,92202,79797,0
2008,381,1,36,"H3","0709",8,53602,53602,72867,6
2008,381,1,36,"H3","071310",8,25660,25660,16700,0
2008,381,2,36,"H3","040299",8,3054,3054,8389,0
2008,381,2,36,"H3","030510",8,35,35,3628,0
2008,381,2,36,"H3","020312",8,2098,2098,42933,0
2008,381,1,36,"H3","010110",5,1,500,48198,0
2008,381,2,36,"H3","070930",8,2840,2840,16420,0
2008,381,2,36,"H3","07",1,,,1705331,0
2008,381,1,36,"H3","07",1,,,4392995,0
2008,381,2,36,"H3","070940",8,100,100,1097,0
2008,381,1,36,"H3","080620",8,402710,402710,1235683,0
2008,381,2,36,"H3","06",1,,,7066,0
2008,381,1,36,"H3","06",1,,,129717,0
2008,381,2,36,"H3","0711",8,86329,86329,337227,0
2008,381,2,36,"H3","0712",8,57028,57028,597277,0
2008,381,2,36,"H3","071232",8,5389,5389,198200,0
2008,381,2,36,"H3","071239",8,721,721,47363,0
2008,381,2,36,"H3","071290",8,49140,49140,207962,0
2008,381,2,36,"H3","070890",8,2304,2304,5927,0
2008,381,1,36,"H3","081050",8,221520,221520,449101,0
2008,381,2,36,"H3","081050",8,2807722,2807722,4865657,0
2008,381,2,36,"H3","0805",8,30,30,1222,0
2008,381,1,36,"H3","071333",8,327730,327730,333815,0
2008,381,2,36,"H3","071333",8,5845,5845,5804,0
2008,381,2,36,"H3","09",1,,,37587183,0
2008,381,1,36,"H3","071350",8,947155,947155,813928,0
2008,381,1,36,"H3","080212",8,139558,139558,691514,0
2008,381,2,36,"H3","090111",8,250199,250199,2520751,0
2008,381,2,36,"H3","090112",8,17800,17800,171908,0
2008,381,1,36,"H3","080290",8,133056,133056,1232058,0
2008,381,2,36,"H3","090190",8,7334,7334,78186,0
2008,381,2,36,"H3","090230",8,1325,1325,38471,0
2008,381,2,36,"H3","0904",8,11380,11380,83184,0
2008,381,2,36,"H3","090411",8,1105,1105,12760,0
2008,381,2,36,"H3","090420",8,10275,10275,70424,0
2008,381,2,36,"H3","090500",8,100,100,3878,0
2008,381,2,36,"H3","0909",8,1055,1055,44447,0
2008,381,1,36,"H3","080450",8,28373,28373,193724,0
2008,381,1,36,"H3","0805",8,103220,103220,107485,0
2008,381,1,36,"H3","10",1,,,24011787,0
2008,381,1,36,"H3","0806",8,402710,402710,1235683,0
2008,381,2,36,"H3","10",1,,,3462042,0
2008,381,1,36,"H3","1001",8,36044356,36044356,23538991,0
2008,381,2,36,"H3","1001",8,576,576,2795,0
2008,381,2,36,"H3","0806",8,41000,41000,4973,0
2008,381,1,36,"H3","100110",8,36044356,36044356,23538991,0
2008,381,2,36,"H3","080610",8,41000,41000,4973,0
2008,381,2,36,"H3","100190",8,576,576,2795,0
2008,381,1,36,"H3","0809",8,21169,21169,199643,0
2008,381,1,36,"H3","080910",8,1800,1800,16944,0
2008,381,2,36,"H3","0910",8,83,83,9430,0
2008,381,1,36,"H3","080920",8,66,66,1158,0
2008,381,2,36,"H3","071231",8,1778,1778,143752,0
2008,381,2,36,"H3","091020",8,1,1,2026,0
2008,381,1,36,"H3","080930",8,19303,19303,181540,0
2008,381,1,36,"H3","0810",8,221520,221520,449101,0
2008,381,2,36,"H3","0810",8,2902458,2902458,5035930,0
2008,381,1,36,"H3","071320",8,400400,400400,329643,0
2008,381,2,36,"H3","081060",8,950,950,5355,0
2008,381,2,36,"H3","0811",8,3145,3145,13080,0
2008,381,2,36,"H3","081120",8,518,518,5708,0
2008,381,2,36,"H3","071320",8,2261,2261,4256,0
2008,381,1,36,"H3","071331",8,223250,223250,204048,0
2008,381,1,36,"H3","071340",8,69850,69850,161811,0
2008,381,2,36,"H3","081190",8,2627,2627,7372,0
2008,381,2,36,"H3","0812",8,902000,902000,1846014,0
2008,381,2,36,"H3","081210",8,902000,902000,1846014,0
2008,381,2,36,"H3","0814",8,24000,24000,15857,0
2008,381,1,36,"H3","080520",8,103220,103220,107485,0
2008,381,2,36,"H3","071340",8,32688,32688,36290,0
2008,381,2,36,"H3","081400",8,24000,24000,15857,0
2008,381,2,36,"H3","080550",8,30,30,1222,0
2008,381,2,36,"H3","071390",8,2102,2102,2716,0
2008,381,1,36,"H3","08",1,,,4538987,0
2008,381,2,36,"H3","08",1,,,7593143,0
2008,381,1,36,"H3","0802",8,331668,331668,2353349,0
2008,381,2,36,"H3","0802",8,103300,103300,661671,0
2008,381,2,36,"H3","0901",8,3428852,3428852,37407773,0
2008,381,2,36,"H3","080222",8,100000,100000,643656,0
2008,381,2,36,"H3","080240",8,3300,3300,18015,0
2008,381,2,36,"H3","090121",8,3083574,3083574,33844038,0
2008,381,1,36,"H3","080260",8,59054,59054,429777,0
2008,381,1,36,"H3","0804",8,28373,28373,193724,0
2008,381,2,36,"H3","0804",8,1540,1540,14396,0
2008,381,2,36,"H3","0902",8,1325,1325,38471,0
2008,381,2,36,"H3","0905",8,100,100,3878,0
2008,381,2,36,"H3","090940",8,757,757,33403,0
2008,381,2,36,"H3","090950",8,298,298,11044,0
2008,381,2,36,"H3","080420",8,1540,1540,14396,0
2008,381,1,36,"H3","1004",8,1000,1000,1044,0
2008,381,2,36,"H3","100620",8,13048,13048,42854,0
2008,381,1,36,"H3","100820",8,693710,693710,421537,0
2008,381,2,36,"H3","1108",8,60080,60080,241925,0
2008,381,1,36,"H3","120923",8,25000,25000,53333,0
2008,381,1,36,"H3","120925",8,25000,25000,40378,0
2008,381,1,36,"H3","120929",8,299154,299154,471515,0
2008,381,2,36,"H3","120929",8,1392,1392,35343,0
2008,381,2,36,"H3","120930",8,1,1,1464,0
2008,381,1,36,"H3","120991",8,38,38,44351,0
2008,381,2,36,"H3","110100",8,337845,337845,236033,0
2008,381,2,36,"H3","120991",8,5203,5203,154233,0
2008,381,1,36,"H3","1102",8,4528,4528,19078,0
2008,381,2,36,"H3","1102",8,61575,61575,106235,0
2008,381,1,36,"H3","100400",8,1000,1000,1044,0
2008,381,2,36,"H3","1006",8,2526118,2526118,3459246,0
2008,381,2,36,"H3","110311",8,123497,123497,218247,0
2008,381,2,36,"H3","100630",8,2513070,2513070,3416392,0
2008,381,1,36,"H3","1007",8,18000,18000,50216,0
2008,381,1,36,"H3","100700",8,18000,18000,50216,0
2008,381,2,36,"H3","110313",8,47000,47000,86369,0
2008,381,2,36,"H3","110319",8,39998,39998,101770,0
2008,381,2,36,"H3","1105",8,29952,29952,80029,0
2008,381,2,36,"H3","091091",8,82,82,7404,0
2008,381,1,36,"H3","11",1,,,23055,0
2008,381,2,36,"H3","081020",8,93786,93786,164919,0
2008,381,2,36,"H3","110630",8,3830,3830,12977,0
2008,381,2,36,"H3","11",1,,,1083585,0
2008,381,1,36,"H3","12",1,,,1594972,0
2008,381,1,36,"H3","1101",8,845,845,3978,0
2008,381,2,36,"H3","12",1,,,734271,0
2008,381,1,36,"H3","120799",8,88935,88935,68263,0
2008,381,2,36,"H3","120799",8,275,275,4067,0
2008,381,2,36,"H3","090122",8,69945,69945,792891,0
2008,381,2,36,"H3","1101",8,337845,337845,236033,0
2008,381,1,36,"H3","120921",8,14125,14125,54621,0
2008,381,1,36,"H3","110100",8,845,845,3978,0
2008,381,1,36,"H3","110220",8,4528,4528,19078,0
2008,381,1,36,"H3","120999",8,3051,3051,87406,0
2008,381,2,36,"H3","120999",8,79860,79860,462556,0
2008,381,2,36,"H3","1211",8,3661,3661,51187,0
2008,381,2,36,"H3","121190",8,3661,3661,51187,0
2008,381,2,36,"H3","1212",8,1930,1930,23187,0
2008,381,2,36,"H3","121220",8,1930,1930,23187,0
2008,381,2,36,"H3","110220",8,59535,59535,101012,0
2008,381,2,36,"H3","110290",8,2040,2040,5222,0
2008,381,2,36,"H3","1103",8,210495,210495,406386,0
2008,381,1,36,"H3","1214",8,2800,2800,4522,0
2008,381,1,36,"H3","121490",8,2800,2800,4522,0
2008,381,1,36,"H3","13",1,,,2198567,0
2008,381,2,36,"H3","13",1,,,1770295,0
2008,381,1,36,"H3","1301",8,8000,8000,32338,0
2008,381,2,36,"H3","1301",8,5214,5214,19451,0
2008,381,2,36,"H3","110520",8,29952,29952,80029,0
2008,381,2,36,"H3","1106",8,3830,3830,12977,0
2008,381,1,36,"H3","130190",8,8000,8000,32338,0
2008,381,1,36,"H3","130219",8,13446,13446,1955010,0
2008,381,2,36,"H3","130219",8,17615,17615,1525714,0
2008,381,1,36,"H3","15",1,,,2785395,0
2008,381,2,36,"H3","110819",8,48080,48080,229331,0
2008,381,2,36,"H3","15",1,,,34261767,0
2008,381,2,36,"H3","1507",8,8822,8822,17055,0
2008,381,2,36,"H3","150710",8,8822,8822,17055,0
2008,381,2,36,"H3","1508",8,125,125,4126,0
2008,381,2,36,"H3","150890",8,125,125,4126,0
2008,381,1,36,"H3","1509",8,768861,768861,2713429,0
2008,381,2,36,"H3","1509",8,6439415,6439415,31042948,0
2008,381,1,36,"H3","150910",8,768861,768861,2713429,0
2008,381,2,36,"H3","150910",8,3404183,3404183,17515821,0
2008,381,1,36,"H3","1207",8,88935,88935,68263,0
2008,381,2,36,"H3","150990",8,3035232,3035232,13527127,0
2008,381,2,36,"H3","1510",8,276671,276671,799760,0
2008,381,2,36,"H3","151000",8,276671,276671,799760,0
2008,381,2,36,"H3","1511",8,3747,3747,28458,0
2008,381,2,36,"H3","151190",8,3747,3747,28458,0
2008,381,2,36,"H3","1207",8,275,275,4067,0
2008,381,2,36,"H3","1512",8,33841,33841,107001,0
2008,381,2,36,"H3","151211",8,11031,11031,26535,0
2008,381,2,36,"H3","151219",8,22591,22591,76590,0
2008,381,2,36,"H3","151229",8,219,219,3876,0
2008,381,1,36,"H3","1515",8,2160,2160,24334,0
2008,381,1,36,"H3","1209",8,600765,600765,1522187,0
2008,381,2,36,"H3","1209",8,86496,86496,655829,0
2008,381,2,36,"H3","1515",8,402260,402260,1836268,0
2008,381,2,36,"H3","151529",8,2840,2840,7100,0
2008,381,2,36,"H3","151550",8,760,760,2566,0
2008,381,2,36,"H3","160300",8,43861,43861,211087,0
2008,381,2,36,"H3","160420",8,82978,82978,701021,0
2008,381,2,36,"H3","1605",8,7830,7830,91559,0
2008,381,2,36,"H3","160520",8,7518,7518,89550,0
2008,381,1,36,"H3","17",1,,,12334,0
2008,381,2,36,"H3","17",1,,,1565640,0
2008,381,2,36,"H3","170410",8,12675,12675,116282,0
2008,381,2,36,"H3","16",1,,,5663478,0
2008,381,2,36,"H3","1601",8,936,936,19524,0
2008,381,2,36,"H3","180320",8,432000,432000,670626,0
2008,381,1,36,"H3","151610",8,566,566,47632,0
2008,381,2,36,"H3","1603",8,43861,43861,211087,0
2008,381,2,36,"H3","1604",8,477138,477138,4375187,0
2008,381,2,36,"H3","160416",8,252877,252877,2221948,0
2008,381,2,36,"H3","1517",8,25677,25677,62971,0
2008,381,2,36,"H3","130120",8,5214,5214,19451,0
2008,381,2,36,"H3","130232",8,15400,15400,202142,0
2008,381,1,36,"H3","130239",8,60000,60000,211219,0
2008,381,2,36,"H3","130239",8,1000,1000,22988,0
2008,381,2,36,"H3","1702",8,382500,382500,212398,0
2008,381,1,36,"H3","1704",8,1671,1671,12334,0
2008,381,2,36,"H3","1704",8,254037,254037,1353242,0
2008,381,2,36,"H3","1518",8,68316,68316,232798,0
2008,381,1,36,"H3","151590",8,2160,2160,24334,0
2008,381,2,36,"H3","151800",8,68316,68316,232798,0
2008,381,2,36,"H3","151590",8,398660,398660,1826602,0
2008,381,2,36,"H3","152000",8,20180,20180,28827,0
2008,381,2,36,"H3","160590",8,312,312,2009,0
2008,381,2,36,"H3","160100",8,936,936,19524,0
2008,381,2,36,"H3","1602",8,84235,84235,966121,0
2008,381,2,36,"H3","1804",8,375,375,3139,0
2008,381,2,36,"H3","160413",8,70892,70892,680546,0
2008,381,2,36,"H3","2001",8,173802,173802,633126,0
2008,381,1,36,"H3","1008",8,693710,693710,421537,0
2008,381,2,36,"H3","151790",8,25677,25677,62971,0
2008,381,2,36,"H3","110812",8,12000,12000,12594,0
2008,381,2,36,"H3","170230",8,382500,382500,212398,0
2008,381,1,36,"H3","170490",8,1671,1671,12334,0
2008,381,2,36,"H3","170490",8,241362,241362,1236961,0
2008,381,2,36,"H3","18",1,,,22737839,0
2008,381,1,36,"H3","120922",8,234397,234397,770582,0
2008,381,2,36,"H3","120922",8,40,40,2233,0
2008,381,2,36,"H3","200310",8,3578,3578,111125,0
2008,381,2,36,"H3","180610",8,5623,5623,52894,0
2008,381,1,36,"H3","19",1,,,825815,0
2008,381,2,36,"H3","19",1,,,66110885,0
2008,381,1,36,"H3","200390",8,80,80,2358,0
2008,381,2,36,"H3","200390",8,7335,7335,99312,0
2008,381,1,36,"H3","1302",8,73446,73446,2166229,0
2008,381,2,36,"H3","1302",8,34015,34015,1750844,0
2008,381,2,36,"H3","200510",8,706885,706885,812068,0
2008,381,2,36,"H3","200580",8,111817,111817,197059,0
2008,381,2,36,"H3","1520",8,20180,20180,28827,0
2008,381,2,36,"H3","1806",8,2743339,2743339,22023891,0
2008,381,1,36,"H3","1902",8,9338,9338,49549,0
2008,381,2,36,"H3","1902",8,23727179,23727179,40829326,0
2008,381,2,36,"H3","160210",8,15726,15726,132996,0
2008,381,2,36,"H3","160250",8,68509,68509,833125,0
2008,381,2,36,"H3","180620",8,11277,11277,142563,0
2008,381,2,36,"H3","180631",8,472536,472536,2754699,0
2008,381,2,36,"H3","180632",8,144918,144918,1358623,0
2008,381,2,36,"H3","180690",8,2108985,2108985,17715112,0
2008,381,1,36,"H3","1901",8,63226,63226,241335,0
2008,381,2,36,"H3","1901",8,200648,200648,660425,0
2008,381,2,36,"H3","200410",8,37439,37439,71356,0
2008,381,1,36,"H3","190120",8,10829,10829,67476,0
2008,381,2,36,"H3","190120",8,32976,32976,181125,0
2008,381,2,36,"H3","200490",8,466512,466512,1076009,0
2008,381,2,36,"H3","2005",8,17988114,17988114,18519460,0
2008,381,2,36,"H3","200190",8,173802,173802,633126,0
2008,381,1,36,"H3","190190",8,52397,52397,173860,0
2008,381,2,36,"H3","190190",8,165260,165260,469864,0
2008,381,2,36,"H3","200520",8,22068,22068,61804,0
2008,381,1,36,"H3","190211",8,575,575,1923,0
2008,381,2,36,"H3","200551",8,11118165,11118165,9573181,0
2008,381,2,36,"H3","190211",8,221990,221990,742425,0
2008,381,1,36,"H3","190219",8,8259,8259,45591,0
2008,381,2,36,"H3","190219",8,18223878,18223878,32355427,0
2008,381,1,36,"H3","190220",8,504,504,2035,0
2008,381,2,36,"H3","190220",8,2675886,2675886,3420549,0
2008,381,2,36,"H3","200559",8,4604510,4604510,4553340,0
2008,381,1,36,"H3","2003",8,80,80,2358,0
2008,381,2,36,"H3","190532",8,511722,511722,3108674,0
2008,381,2,36,"H3","200591",8,30345,30345,140369,0
2008,381,1,36,"H3","2006",8,1239,1239,12111,0
2008,381,2,36,"H3","2006",8,658848,658848,1970888,0
2008,381,2,36,"H3","2003",8,12006,12006,236328,0
2008,381,2,36,"H3","200540",8,509451,509451,632778,0
2008,381,2,36,"H3","2009",8,723344,723344,4675237,0
2008,381,2,36,"H3","200911",8,8760,8760,50224,0
2008,381,2,36,"H3","200600",8,658848,658848,1970888,0
2008,381,2,36,"H3","2101",8,31240,31240,329638,0
2008,381,2,36,"H3","200912",8,64218,64218,760533,0
2008,381,2,36,"H3","20",1,,,84997885,0
2008,381,2,36,"H3","2004",8,503951,503951,1147365,0
2008,381,2,36,"H3","160412",8,12983,12983,169438,0
2008,381,2,36,"H3","160414",8,50287,50287,518076,0
2008,381,2,36,"H3","190110",8,2412,2412,9436,0
2008,381,2,36,"H3","200799",8,11728,11728,70910,0
2008,381,2,36,"H3","2002",8,56606119,56606119,57102412,0
2008,381,2,36,"H3","200980",8,478979,478979,3521538,0
2008,381,1,36,"H3","200600",8,1239,1239,12111,0
2008,381,2,36,"H3","200290",8,6927623,6927623,8949172,0
2008,381,2,36,"H3","200990",8,31963,31963,41286,0
2008,381,2,36,"H3","200840",8,40540,40540,71340,0
2008,381,2,36,"H3","200570",8,108526,108526,488946,0
2008,381,1,36,"H3","20",1,,,18040,0
2008,381,1,36,"H3","21",1,,,496678,0
2008,381,2,36,"H3","21",1,,,23851342,0
2008,381,2,36,"H3","1803",8,432000,432000,670626,0
2008,381,2,36,"H3","151620",8,30195,30195,101554,0
2008,381,2,36,"H3","190490",8,240,240,1496,0
2008,381,2,36,"H3","190510",8,367503,367503,1207037,0
2008,381,1,36,"H3","1516",8,566,566,47632,0
2008,381,2,36,"H3","1516",8,30195,30195,101554,0
2008,381,2,36,"H3","200939",8,2500,2500,27712,0
2008,381,2,36,"H3","210130",8,25977,25977,274274,0
2008,381,2,36,"H3","200320",8,1093,1093,25890,0
2008,381,2,36,"H3","1805",8,7057,7057,40183,0
2008,381,2,36,"H3","200931",8,79474,79474,133220,0
2008,381,2,36,"H3","160415",8,7121,7121,84157,0
2008,381,2,36,"H3","200210",8,49678496,49678496,48153240,0
2008,381,2,36,"H3","190520",8,20933,20933,228783,0
2008,381,2,36,"H3","190531",8,919155,919155,4211472,0
2008,381,2,36,"H3","200860",8,36097,36097,106982,0
2008,381,1,36,"H3","200899",8,950,950,3571,0
2008,381,2,36,"H3","200899",8,22922,22922,158383,0
2008,381,2,36,"H3","200791",8,3750,3750,25589,0
2008,381,1,36,"H3","190540",8,1488,1488,15457,0
2008,381,2,36,"H3","190540",8,367551,367551,2362200,0
2008,381,1,36,"H3","2203",7,9346,9346,26087,0
2008,381,2,36,"H3","2203",7,7095771,7148206,8028854,0
2008,381,1,36,"H3","220300",7,9346,9346,26087,0
2008,381,2,36,"H3","220300",7,7095771,7148206,8028854,0
2008,381,1,36,"H3","190590",8,87518,87518,509338,0
2008,381,2,36,"H3","190590",8,2332641,2332641,12141499,0
2008,381,1,36,"H3","220820",7,2316661,2500840,1859508,0
2008,381,2,36,"H3","220820",7,14397,20204,265052,0
2008,381,1,36,"H3","190420",8,1400,1400,10136,0
2008,381,2,36,"H3","190420",8,27126,27126,90268,0
2008,381,2,36,"H3","2007",8,36487,36487,326342,0
2008,381,1,36,"H3","2102",8,18980,18980,341810,0
2008,381,2,36,"H3","200710",8,21009,21009,229843,0
2008,381,2,36,"H3","180400",8,375,375,3139,0
2008,381,2,36,"H3","180500",8,7057,7057,40183,0
2008,381,2,36,"H3","2102",8,27625,27625,251307,0
2008,381,2,36,"H3","200919",8,16700,16700,43497,0
2008,381,2,36,"H3","200949",8,650,650,2539,0
2008,381,1,36,"H3","220410",7,300,300,7179,0
2008,381,2,36,"H3","220410",7,3074268,3075663,10102084,0
2008,381,1,36,"H3","220421",7,112469,112469,516332,0
2008,381,2,36,"H3","220421",7,3630370,3631939,18388740,0
2008,381,1,36,"H3","2008",8,950,950,3571,0
2008,381,1,36,"H3","220429",7,458360,456640,602248,0
2008,381,2,36,"H3","200969",8,40100,40100,94687,0
2008,381,2,36,"H3","220429",7,311339,311100,1965428,0
2008,381,2,36,"H3","220430",7,15926,15935,93617,0
2008,381,2,36,"H3","2008",8,106592,106592,386726,0
2008,381,2,36,"H3","210111",8,19,19,1502,0
2008,381,2,36,"H3","2205",7,440245,440255,722635,0
2008,381,2,36,"H3","220510",7,440245,440255,722635,0
2008,381,2,36,"H3","210112",8,5244,5244,53863,0
2008,381,2,36,"H3","2206",7,661224,689627,2079984,0
2008,381,2,36,"H3","190230",8,1101661,1101661,2099393,0
2008,381,2,36,"H3","190240",8,1503764,1503764,2211533,0
2008,381,2,36,"H3","190300",8,351439,351439,1230091,0
2008,381,1,36,"H3","1904",8,1400,1400,10136,0
2008,381,2,36,"H3","1904",8,45430,45430,131378,0
2008,381,2,36,"H3","190410",8,18064,18064,39614,0
2008,381,1,36,"H3","1905",8,89006,89006,524795,0
2008,381,2,36,"H3","1905",8,4519505,4519505,23259665,0
2008,381,2,36,"H3","220600",7,661224,689627,2079984,0
2008,381,1,36,"H3","2208",7,2317340,2502977,1883304,0
2008,381,2,36,"H3","2208",7,377868,1479026,4547587,0
2008,381,2,36,"H3","200599",8,776347,776347,2059914,0
2008,381,1,36,"H3","25",1,,,11278810,0
2008,381,2,36,"H3","25",1,,,2542169,0
2008,381,2,36,"H3","210230",8,659,659,9402,0
2008,381,1,36,"H3","2204",7,571129,569409,1125758,0
2008,381,2,36,"H3","2204",7,7031903,7034637,30549869,0
2008,381,2,36,"H3","210410",8,164873,164873,711366,0
2008,381,2,36,"H3","210420",8,1119,1119,7818,0
2008,381,2,36,"H3","210610",8,18839,18839,106364,0
2008,381,2,36,"H3","240210",1,,306,46485,0
2008,381,2,36,"H3","252620",8,21110,21110,12919,0
2008,381,1,36,"H3","2530",8,4641443,4641443,1360269,0
2008,381,1,36,"H3","2508",8,407000,407000,104351,0
